Customer ID,Recency,Frequency,Monetary,Total_Products_Purchased,Unique_Products_Purchased,First_Purchase,Last_Purchase,Avg_Transaction_Value,Customer_Tenure_Days,Revenue_Per_Product,Avg_Days_Between_Purchases,Std_Days_Between_Purchases,Purchase_Regularity,Spending_Trend,Monthly_Spending_Mean,Monthly_Spending_Std,Cancellation_Rate,Is_UK,Revenue_Percentile,R_Score,F_Score,M_Score,RFM_Segment
15641.0,104,12,5345.55,4422,249,2009-12-06 15:31:00,2011-08-26 14:04:00,445.46250000000003,732,21.468072289156627,2.009677419354839,12.768662459158696,0.145960250337754,3.8554545454545357,534.5550000000001,315.52609450989416,0.0,1,90-100%,3,5,5,Best Customers
15642.0,729,1,105.78000000000002,270,6,2009-12-10 11:51:00,2009-12-10 11:51:00,105.78000000000002,729,17.630000000000003,0.0,0.0,0.0,0.0,105.78000000000002,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15643.0,178,6,647.4,242,31,2011-03-02 14:34:00,2011-06-13 17:19:00,107.89999999999999,281,20.883870967741935,2.914285714285714,15.209075132517249,0.1797934607903276,-26.80000000000001,323.70000000000005,18.950461735799504,0.5,1,40-50%,3,4,3,Best Customers
15644.0,165,4,803.54,550,166,2011-03-23 15:37:00,2011-06-26 14:54:00,200.885,260,4.840602409638554,0.4025974025974026,5.860538052742716,0.0586830653080412,-42.839999999999975,401.77,30.292454506031657,0.0,1,40-50%,3,3,3,Good Customers
15645.0,18,4,1042.15,389,58,2010-10-10 12:51:00,2011-11-21 11:55:00,260.5375,424,17.968103448275862,6.059701492537314,46.91025622722052,0.12648025641521105,84.215,347.3833333333334,322.92904241231287,0.25,1,50-60%,4,3,3,Loyal Customers
15646.0,157,6,762.3100000000001,815,65,2010-10-25 13:06:00,2011-07-05 09:53:00,127.05166666666668,409,11.727846153846155,3.6911764705882355,18.329698072556454,0.19095882702010866,-8.563999999999998,152.46200000000002,64.12832073273088,0.16666666666666666,1,40-50%,3,4,3,Best Customers
15647.0,414,1,169.0,124,11,2010-10-20 15:09:00,2010-10-20 15:09:00,169.0,414,15.363636363636363,0.0,0.0,0.0,0.0,169.0,0.0,0.0,1,10-20%,1,1,1,Lost Customers
15648.0,203,4,584.75,211,23,2011-03-17 18:59:00,2011-05-19 15:53:00,146.1875,266,25.42391304347826,2.48,9.042123644365853,0.24695971567641545,46.249999999999986,194.91666666666666,178.1583448321558,0.5,1,40-50%,2,3,3,Lost Customers
15649.0,335,4,1660.35,365,8,2010-11-17 16:22:00,2011-01-07 13:34:00,415.0875,386,207.54375,5.0,10.022197585581939,0.45363004620244385,-269.17499999999995,553.4499999999999,271.7923977965535,0.0,1,60-70%,2,3,4,Lost - Big Spenders
15650.0,514,3,539.03,207,33,2010-03-21 11:46:00,2010-07-12 16:02:00,179.67666666666665,628,16.334242424242422,3.111111111111111,17.66639712283145,0.16666907334280456,-179.12999999999997,269.515,126.66403771394621,0.3333333333333333,1,30-40%,1,3,2,Lost Customers
15651.0,36,5,1259.06,871,52,2010-04-22 13:26:00,2011-11-03 08:41:00,251.81199999999998,595,24.212692307692308,9.457627118644067,41.669604416209545,0.22164787436021452,28.898000000000007,314.765,79.80233810275655,0.0,1,60-70%,4,4,4,Champions
15652.0,90,6,1397.44,655,93,2010-08-11 16:58:00,2011-09-09 14:22:00,232.90666666666667,484,15.026236559139786,3.8333333333333335,29.704179568343292,0.12484728096384595,35.864,349.36,228.15910048326657,0.16666666666666666,1,60-70%,3,4,4,Best Customers
15653.0,92,2,877.4399999999999,1200,4,2011-08-16 09:50:00,2011-09-08 10:49:00,438.71999999999997,115,219.35999999999999,4.6,10.285912696499032,0.4075877710295377,781.4399999999999,438.71999999999997,552.5615230904157,0.0,1,50-60%,3,2,3,Hibernating
15654.0,8,2,907.53,474,14,2011-11-13 15:15:00,2011-11-30 13:08:00,453.765,25,64.82357142857143,0.8421052631578947,3.6706517419289875,0.18029716401208362,0.0,907.53,0.0,0.0,1,50-60%,5,2,3,Potential
15655.0,232,2,511.32,319,34,2011-04-10 15:25:00,2011-04-20 16:28:00,255.66,242,15.038823529411765,0.2777777777777778,1.6666666666666667,0.10416666666666666,0.0,511.32,0.0,0.5,1,30-40%,2,2,2,Lost Customers
15656.0,44,4,748.5,343,46,2011-02-28 15:32:00,2011-10-25 14:56:00,187.125,283,16.27173913043478,5.173913043478261,22.206409833225166,0.22295189478514885,1.8620000000000032,187.125,87.85191688290016,0.0,1,40-50%,4,3,3,Loyal Customers
15657.0,22,1,30.0,24,1,2011-11-17 12:19:00,2011-11-17 12:19:00,30.0,22,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1,0-10%,4,1,1,Low-Value Customers
15658.0,189,13,1964.14,598,79,2009-12-03 11:19:00,2011-06-02 15:22:00,151.08769230769232,736,24.86253164556962,4.632478632478633,24.235055220940577,0.1835731521853182,-13.471272727272728,178.5581818181818,196.89183872462473,0.38461538461538464,1,70-80%,2,5,4,Cant Lose Them
15659.0,43,3,532.49,161,14,2010-02-24 13:32:00,2011-10-27 09:23:00,177.49666666666667,652,38.035000000000004,30.4,94.37796352962908,0.31873190488656494,99.005,177.49666666666667,111.7707387169528,0.0,1,30-40%,4,3,2,Loyal Customers
15660.0,24,18,2554.84,1770,73,2010-02-05 16:01:00,2011-11-14 16:58:00,141.93555555555557,671,34.99780821917808,4.14935064935065,15.50280702709605,0.25143302242690035,11.58758241758242,196.52615384615385,105.24862663699874,0.16666666666666666,1,70-80%,4,5,4,Champions
15661.0,316,8,1215.95,779,27,2010-05-10 07:59:00,2011-01-26 13:56:00,151.99375,578,45.035185185185185,6.0,15.471940808474947,0.36425580141187436,-4.86178571428571,173.70714285714283,101.01895114519944,0.0,1,60-70%,2,4,4,Cant Lose Them
15662.0,660,2,283.73,145,12,2009-12-01 13:49:00,2010-02-16 16:47:00,141.865,737,23.644166666666667,7.0,23.2163735324878,0.28906062216991557,72.03000000000003,141.865,50.93290144886704,0.0,1,20-30%,1,2,2,Lost Customers
15663.0,105,1,138.14,106,9,2011-08-25 15:50:00,2011-08-25 15:50:00,138.14,105,15.348888888888887,0.0,0.0,0.0,0.0,138.14,0.0,0.0,1,0-10%,3,1,1,Hibernating
15664.0,50,6,1199.53,506,53,2010-02-28 12:50:00,2011-10-20 10:57:00,199.92166666666665,649,22.632641509433963,8.394366197183098,41.08926828025587,0.1994419608649007,-14.4,239.906,187.83254744585668,0.3333333333333333,1,60-70%,4,4,4,Champions
15665.0,167,5,3987.07,2777,163,2010-03-14 15:07:00,2011-06-24 14:57:00,797.414,634,24.460552147239266,1.631578947368421,14.835994935884258,0.10302977198302041,114.17600000000003,797.414,380.2175611804379,0.0,1,80-90%,3,4,5,Best Customers
15666.0,471,2,632.9399999999999,469,62,2010-08-01 15:41:00,2010-08-24 16:14:00,316.46999999999997,494,10.208709677419353,0.3484848484848485,2.831104292524653,0.09096198429388125,0.0,632.9399999999999,0.0,0.0,1,40-50%,1,2,3,Lost Customers
15667.0,39,1,301.32,240,13,2011-10-31 10:56:00,2011-10-31 10:56:00,301.32,39,23.178461538461537,0.0,0.0,0.0,0.0,301.32,0.0,0.0,1,20-30%,4,1,2,Low-Value Customers
15668.0,217,1,76.32000000000001,72,1,2011-05-06 10:39:00,2011-05-06 10:39:00,76.32000000000001,217,76.32000000000001,0.0,0.0,0.0,0.0,76.32000000000001,0.0,0.0,1,0-10%,2,1,1,Lost Customers
15669.0,39,5,677.69,339,31,2011-03-21 09:13:00,2011-10-30 16:03:00,135.538,263,21.860967741935486,6.5,20.862101349750766,0.2973181715706437,-33.849000000000004,169.4225,53.23373014358473,0.2,1,40-50%,4,4,3,Champions
15670.0,296,3,315.2,124,19,2010-06-01 15:34:00,2011-02-16 10:50:00,105.06666666666666,555,16.589473684210525,13.631578947368421,57.27633845985986,0.23391275614815288,30.900000000000006,157.60000000000002,21.84959953866431,0.3333333333333333,1,20-30%,2,3,2,Lost Customers
15671.0,18,10,2605.4900000000002,1679,51,2011-03-14 09:37:00,2011-11-21 12:43:00,260.54900000000004,270,51.08803921568628,3.1794871794871793,15.547784399508497,0.19213975132414804,29.058000000000018,521.098,171.08128074105596,0.3,1,70-80%,4,5,4,Champions
15672.0,724,1,45.300000000000004,10,3,2009-12-14 16:52:00,2009-12-14 16:52:00,45.300000000000004,724,15.100000000000001,0.0,0.0,0.0,0.0,45.300000000000004,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15673.0,87,10,6199.37,3273,177,2010-02-22 14:28:00,2011-09-12 16:12:00,619.937,654,35.02468926553672,2.0970149253731343,12.913349596349084,0.1507196315920502,26.76818181818182,619.937,330.6667751696731,0.1,1,90-100%,3,5,5,Best Customers
15674.0,72,16,6217.85,3444,261,2009-12-08 17:08:00,2011-09-27 15:17:00,388.615625,730,23.823180076628354,1.752021563342318,12.835675156104852,0.1266307240936671,-24.682692307692296,518.1541666666667,412.6874286355084,0.25,1,90-100%,3,5,5,Best Customers
15675.0,80,4,542.04,624,32,2010-10-31 14:14:00,2011-09-19 13:48:00,135.51,403,16.93875,9.470588235294118,31.7568749837638,0.2891175742493229,-22.475999999999996,135.51,78.42900016362995,0.0,1,30-40%,3,3,2,Good Customers
15676.0,8,5,3309.09,2230,190,2011-03-01 10:19:00,2011-11-30 17:39:00,661.818,283,17.416263157894736,1.2757009345794392,13.103548178203367,0.09045248177696155,766.945,1103.03,1238.8607091598312,0.4,1,80-90%,5,4,5,Champions
15677.0,48,3,1305.63,675,63,2010-09-02 12:08:00,2011-10-21 15:36:00,435.21000000000004,463,20.724285714285717,5.830985915492958,44.35795496879994,0.12855486803811764,158.29000000000002,435.21000000000004,192.97736343934233,0.0,1,60-70%,4,3,4,Loyal Customers
15678.0,52,3,1825.94,1022,77,2010-07-05 12:49:00,2011-10-18 09:25:00,608.6466666666666,522,23.713506493506493,5.153846153846154,38.10451214953219,0.13179671272047336,-181.89000000000001,608.6466666666666,222.56940879944244,0.0,1,70-80%,4,3,4,Loyal Customers
15679.0,23,4,781.28,1170,98,2011-06-10 08:24:00,2011-11-15 16:19:00,195.32,182,7.972244897959183,1.4403669724770642,12.155955096516632,0.10948402924075329,171.39999999999998,260.4266666666667,230.7472906305366,0.0,1,40-50%,4,3,3,Loyal Customers
15680.0,8,12,3985.59,2733,156,2009-12-02 12:15:00,2011-11-30 13:46:00,332.1325,737,25.548653846153847,3.042194092827004,23.18419044717719,0.12579267846371484,21.185030303030306,398.559,130.20710003255923,0.16666666666666666,1,80-90%,5,5,5,Champions
15681.0,17,16,2480.2,1126,48,2010-05-24 14:18:00,2011-11-21 13:25:00,155.0125,563,51.67083333333333,5.303921568627451,22.07583205015519,0.22984746799592784,4.210000000000003,310.02500000000003,120.34667578054898,0.125,1,70-80%,5,5,4,Champions
15682.0,598,3,316.99,221,25,2010-01-21 14:37:00,2010-04-19 15:30:00,105.66333333333334,686,12.6796,3.48,16.194443491518932,0.20239096436686024,64.52999999999999,158.495,45.62960058996789,0.3333333333333333,1,20-30%,1,3,2,Lost Customers
15683.0,116,2,524.54,332,25,2010-08-23 12:01:00,2011-08-14 12:56:00,262.27,473,20.9816,14.24,71.2,0.1972299168975069,-137.04000000000002,262.27,96.90191329380447,0.0,1,30-40%,3,2,2,Hibernating
15684.0,546,6,147.8,72,10,2009-12-04 16:13:00,2010-06-10 18:51:00,24.633333333333336,734,14.780000000000001,14.307692307692308,40.38437118363286,0.3457269471174391,-17.474999999999998,49.26666666666667,43.27685100990289,0.5,1,0-10%,1,4,1,Cant Lose Them
15685.0,449,1,55.980000000000004,36,17,2010-09-15 13:43:00,2010-09-15 13:43:00,55.980000000000004,449,3.2929411764705883,0.0,0.0,0.0,0.0,55.980000000000004,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15686.0,419,1,90.0,72,1,2010-10-15 13:50:00,2010-10-15 13:50:00,90.0,419,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15687.0,8,11,2981.5,1308,119,2011-01-13 15:13:00,2011-12-01 08:33:00,271.04545454545456,329,25.054621848739497,1.8862275449101797,11.795148666650764,0.1474173996763662,-16.122857142857143,425.92857142857144,155.22182336134006,0.18181818181818182,1,80-90%,5,5,5,Champions
15688.0,418,1,190.57,95,26,2010-10-17 12:06:00,2010-10-17 12:06:00,190.57,418,7.329615384615384,0.0,0.0,0.0,0.0,190.57,0.0,0.0,1,10-20%,1,1,1,Lost Customers
15689.0,119,3,521.03,207,20,2010-04-01 09:53:00,2011-08-12 09:37:00,173.67666666666665,617,26.051499999999997,21.608695652173914,71.62956419246987,0.29751928009522977,-58.165000000000006,173.67666666666665,84.12336556114083,0.0,1,30-40%,3,3,2,Good Customers
15690.0,3,2,239.76,408,19,2011-08-31 11:40:00,2011-12-05 15:59:00,119.88,100,12.618947368421052,5.333333333333333,22.627416997969522,0.2257264657322324,17.75999999999999,119.88,12.558216433873078,0.0,1,10-20%,5,2,1,Low-Value Customers
15691.0,251,5,511.8,202,12,2009-12-06 16:01:00,2011-04-01 15:13:00,102.36,732,42.65,34.285714285714285,69.16026935418093,0.48867706183729415,-1.9199999999999988,127.95,52.93080388582814,0.2,1,30-40%,2,4,2,Cant Lose Them
15692.0,27,1,191.04,138,12,2011-11-11 14:12:00,2011-11-11 14:12:00,191.04,27,15.92,0.0,0.0,0.0,0.0,191.04,0.0,0.0,1,10-20%,4,1,1,Low-Value Customers
15693.0,658,1,37.5,30,1,2010-02-18 14:37:00,2010-02-18 14:37:00,37.5,658,37.5,0.0,0.0,0.0,0.0,37.5,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15694.0,0,28,9719.13,2423,54,2009-12-07 15:43:00,2011-12-09 09:44:00,347.1117857142857,731,179.98388888888888,4.825503355704698,17.1848973385197,0.26535774526937783,30.01267156862745,571.7135294117647,316.39752916507535,0.17857142857142858,1,90-100%,5,5,5,Champions
15695.0,266,4,1131.04,484,55,2010-01-27 10:56:00,2011-03-18 08:32:00,282.76,681,20.564363636363634,7.120689655172414,44.49485583758261,0.15651636924828147,30.685000000000002,377.0133333333333,30.938442645571783,0.0,1,50-60%,2,3,3,Lost Customers
15696.0,32,21,3732.12,1370,163,2010-01-24 14:36:00,2011-11-06 14:02:00,177.72,683,22.89644171779141,2.7203389830508473,14.649020353983056,0.17383445874031692,27.110636363636367,339.28363636363633,263.3287192568531,0.38095238095238093,1,80-90%,4,5,5,Champions
15697.0,689,1,246.75,127,14,2010-01-19 09:10:00,2010-01-19 09:10:00,246.75,689,17.625,0.0,0.0,0.0,0.0,246.75,0.0,0.0,1,10-20%,1,1,1,Lost Customers
15698.0,623,1,46.2,60,2,2010-03-25 17:38:00,2010-03-25 17:38:00,46.2,623,23.1,0.0,0.0,0.0,0.0,46.2,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15699.0,17,1,309.65,113,18,2011-11-22 08:26:00,2011-11-22 08:26:00,309.65,17,17.202777777777776,0.0,0.0,0.0,0.0,309.65,0.0,0.0,1,20-30%,5,1,2,Low-Value Customers
15700.0,171,3,664.03,328,85,2011-06-19 15:36:00,2011-06-20 16:53:00,221.34333333333333,172,7.812117647058823,0.011363636363636364,0.10660035817780522,0.010268961400255112,0.0,664.03,0.0,0.3333333333333333,1,40-50%,3,3,3,Good Customers
15701.0,1,4,1529.0,912,193,2011-08-21 12:36:00,2011-12-07 14:39:00,382.25,110,7.922279792746114,0.4672489082969432,4.967881209740095,0.07829393579992056,-147.08599999999998,382.25,325.9925032880357,0.0,1,60-70%,5,3,4,Loyal Customers
15702.0,475,1,112.57000000000001,102,29,2010-08-20 14:50:00,2010-08-20 14:50:00,112.57000000000001,475,3.8817241379310348,0.0,0.0,0.0,0.0,112.57000000000001,0.0,0.0,0,0-10%,1,1,1,Lost Customers
15703.0,264,1,211.5,66,5,2011-03-20 10:51:00,2011-03-20 10:51:00,211.5,264,42.3,0.0,0.0,0.0,0.0,211.5,0.0,0.0,1,10-20%,2,1,1,Lost Customers
15704.0,139,7,3663.86,1685,129,2010-05-05 14:51:00,2011-07-22 13:35:00,523.4085714285715,582,28.40201550387597,2.161764705882353,20.565366381550756,0.10024242888503623,18.317142857142866,610.6433333333333,362.76082917904273,0.14285714285714285,1,80-90%,3,4,5,Best Customers
15705.0,200,1,143.1,62,6,2011-05-22 15:37:00,2011-05-22 15:37:00,143.1,200,23.849999999999998,0.0,0.0,0.0,0.0,143.1,0.0,0.0,1,0-10%,2,1,1,Lost Customers
15706.0,59,7,1001.8100000000001,305,50,2011-08-15 14:32:00,2011-10-11 10:14:00,143.1157142857143,115,20.0362,0.9310344827586207,4.976654512736539,0.1557785347596287,-144.35000000000002,333.93666666666667,154.12575071458156,0.42857142857142855,1,50-60%,3,4,3,Best Customers
15707.0,34,4,916.98,594,126,2011-09-14 14:19:00,2011-11-04 14:35:00,229.245,85,7.277619047619048,0.24019607843137256,2.130277153222368,0.0767331666412062,66.88499999999999,305.66,153.69852406578278,0.0,1,50-60%,4,3,3,Loyal Customers
15708.0,40,14,3840.73,1454,135,2010-10-10 11:33:00,2011-10-30 10:54:00,274.33785714285716,425,28.449851851851854,1.092485549132948,8.027315768164321,0.12101997727671177,48.75416666666666,480.09125,149.31696702341443,0.35714285714285715,1,80-90%,4,5,5,Champions
15709.0,283,2,327.85,169,26,2010-04-29 18:31:00,2011-03-01 10:38:00,163.925,588,12.609615384615385,11.73076923076923,59.81542121714614,0.19289135873750865,-61.349999999999994,163.925,43.381001025794696,0.0,1,20-30%,2,2,2,Lost Customers
15710.0,416,1,898.87,641,110,2010-10-18 17:05:00,2010-10-18 17:05:00,898.87,416,8.171545454545454,0.0,0.0,0.0,0.0,898.87,0.0,0.0,1,50-60%,1,1,3,Lost Customers
15711.0,556,2,420.25,199,25,2010-01-24 12:13:00,2010-06-01 12:14:00,210.125,684,16.81,5.333333333333333,26.12789058968723,0.19659963297554806,206.95000000000002,210.125,146.33574836655603,0.0,1,30-40%,1,2,2,Lost Customers
15712.0,8,13,3467.46,1276,86,2009-12-01 11:17:00,2011-11-30 14:09:00,266.72769230769234,738,40.3193023255814,4.36144578313253,18.231227497863678,0.226789776347715,-22.328951048951048,288.955,133.44430445286562,0.07692307692307693,1,80-90%,5,5,5,Champions
15713.0,142,6,814.84,447,48,2009-12-16 09:41:00,2011-07-19 13:34:00,135.80666666666667,723,16.975833333333334,10.924528301886792,45.86218865613496,0.23312031757732696,-19.450000000000003,162.96800000000002,105.43821162178351,0.3333333333333333,1,40-50%,3,4,3,Best Customers
15714.0,11,5,783.96,361,45,2010-06-02 12:08:00,2011-11-28 11:26:00,156.792,555,17.421333333333333,11.53191489361702,56.71663012917808,0.1998022903937209,-32.879999999999995,195.99,74.4380668744158,0.0,1,40-50%,5,4,3,Champions
15715.0,555,5,658.02,246,33,2010-03-30 12:17:00,2010-06-02 09:56:00,131.60399999999998,619,19.939999999999998,1.7027027027027026,7.4939414969133,0.20046084651294865,-93.45499999999998,219.34,124.11534594883906,0.0,1,40-50%,1,4,3,Cant Lose Them
15716.0,145,11,2482.7400000000002,1373,187,2009-12-07 12:42:00,2011-07-17 11:59:00,225.70363636363638,732,13.27668449197861,2.045774647887324,12.09976271261909,0.1561688324259962,5.985545454545456,225.70363636363635,107.39469160742789,0.0,1,70-80%,3,5,4,Best Customers
15717.0,233,5,607.0,224,17,2010-04-26 10:41:00,2011-04-19 13:21:00,121.4,592,35.705882352941174,15.478260869565217,42.21575488457252,0.3581624551256135,17.78,121.4,33.17370947000049,0.0,1,40-50%,2,4,3,Cant Lose Them
15718.0,539,1,293.79,95,18,2010-06-17 16:20:00,2010-06-17 16:20:00,293.79,539,16.32166666666667,0.0,0.0,0.0,0.0,293.79,0.0,0.0,1,20-30%,1,1,2,Lost Customers
15719.0,32,39,10117.22,5342,448,2009-12-01 12:47:00,2011-11-07 12:29:00,259.4158974358974,738,22.583080357142855,0.3865168539325843,3.016171180755718,0.09624013433109041,1.957786561264823,439.87913043478267,160.99069453382145,0.20512820512820512,1,90-100%,4,5,5,Champions
15720.0,23,2,739.22,327,152,2010-06-07 15:40:00,2011-11-15 14:48:00,369.61,549,4.863289473684211,3.4539473684210527,42.58312304682517,0.07924965277752524,458.24,369.61,324.0246114109235,0.0,1,40-50%,4,2,3,Potential
15721.0,11,1,471.40000000000003,388,80,2011-11-28 12:14:00,2011-11-28 12:14:00,471.40000000000003,11,5.8925,0.0,0.0,0.0,0.0,471.40000000000003,0.0,0.0,1,30-40%,5,1,2,Low-Value Customers
15722.0,35,15,5107.85,2261,93,2010-03-09 13:58:00,2011-11-04 11:43:00,340.52333333333337,639,54.9231182795699,3.125,18.16489336014226,0.1630585644947624,-4.618214285714285,638.48125,269.2679982278675,0.26666666666666666,1,80-90%,4,5,5,Champions
15723.0,364,4,930.7,427,108,2010-05-14 12:55:00,2010-12-10 11:12:00,232.675,573,8.617592592592594,1.7049180327868851,12.392138620109222,0.12730737645045226,-6.874000000000007,232.675,40.15341704014741,0.0,1,50-60%,2,3,3,Lost Customers
15724.0,200,5,299.8,114,17,2010-11-04 10:22:00,2011-05-22 14:40:00,59.96,400,17.63529411764706,10.421052631578947,28.943077831943942,0.3480287727957457,-2.8299999999999983,74.95,55.07003117243837,0.4,1,20-30%,2,4,2,Cant Lose Them
15725.0,14,1,415.25,221,32,2011-11-24 14:51:00,2011-11-24 14:51:00,415.25,14,12.9765625,0.0,0.0,0.0,0.0,415.25,0.0,0.0,1,30-40%,5,1,2,Low-Value Customers
15726.0,389,1,321.91,123,23,2010-11-14 16:12:00,2010-11-14 16:12:00,321.91,389,13.99608695652174,0.0,0.0,0.0,0.0,321.91,0.0,0.0,1,20-30%,2,1,2,Lost Customers
15727.0,16,15,9371.71,5908,426,2010-01-24 12:12:00,2011-11-23 12:36:00,624.7806666666667,684,21.99931924882629,0.966374269005848,8.284493674564853,0.10408475710993903,-12.516318681318682,720.9007692307691,332.32118576415246,0.0,1,90-100%,5,5,5,Champions
15728.0,48,3,409.80000000000007,98,10,2010-09-21 14:46:00,2011-10-21 14:03:00,136.60000000000002,443,40.980000000000004,26.266666666666666,85.62665361628825,0.3032169150041806,-191.2,136.6,236.33357780899436,0.3333333333333333,1,30-40%,4,3,2,Loyal Customers
15729.0,197,5,154.70000000000002,40,10,2010-11-01 13:44:00,2011-05-25 16:43:00,30.940000000000005,402,15.470000000000002,17.0,51.81610841146884,0.32187149926988007,-30.700000000000003,77.35,21.708178182427005,0.4,1,10-20%,2,4,1,Cant Lose Them
15730.0,65,7,1708.18,1053,102,2010-10-04 14:15:00,2011-10-05 12:31:00,244.0257142857143,430,16.74686274509804,3.175438596491228,19.822774786805425,0.15249834035103615,10.911000000000008,341.636,66.35390365306326,0.2857142857142857,1,60-70%,3,4,4,Best Customers
15731.0,553,1,125.3,122,8,2010-06-04 10:10:00,2010-06-04 10:10:00,125.3,553,15.6625,0.0,0.0,0.0,0.0,125.3,0.0,0.0,1,0-10%,1,1,1,Lost Customers
15732.0,211,12,1499.42,1255,53,2010-02-04 10:10:00,2011-05-11 14:24:00,124.95166666666667,673,28.290943396226417,4.524752475247524,22.13033847884209,0.19561981245481688,-44.568,249.90333333333334,135.4610587093821,0.16666666666666666,1,60-70%,2,5,4,Cant Lose Them
15733.0,282,1,162.3,62,10,2011-03-02 09:05:00,2011-03-02 09:05:00,162.3,282,16.23,0.0,0.0,0.0,0.0,162.3,0.0,0.0,1,10-20%,2,1,1,Lost Customers
15734.0,114,4,2263.3,516,36,2010-06-10 14:25:00,2011-08-17 10:50:00,565.825,546,62.86944444444445,10.261904761904763,41.49584729373356,0.24148017783888223,131.59,565.825,187.5619031146784,0.0,1,70-80%,3,3,4,Good Customers
15735.0,420,1,327.68,206,19,2010-10-14 13:38:00,2010-10-14 13:38:00,327.68,420,17.246315789473684,0.0,0.0,0.0,0.0,327.68,0.0,0.0,1,20-30%,1,1,2,Lost Customers
15736.0,429,3,1668.67,1199,95,2010-09-30 14:19:00,2010-10-05 19:59:00,556.2233333333334,434,17.564947368421052,0.049019607843137254,0.49507377148833714,0.032787417435822266,-1865.57,834.3349999999999,1319.1571977781875,0.3333333333333333,1,60-70%,1,3,4,Lost - Big Spenders
15737.0,14,12,1106.21,583,59,2011-04-11 10:01:00,2011-11-25 11:21:00,92.18416666666667,242,18.749322033898306,2.909090909090909,11.769923554487042,0.2278080128419191,-73.69200000000001,221.24200000000002,141.89393316840577,0.3333333333333333,1,50-60%,5,5,3,Champions
15738.0,18,45,13015.42,9010,70,2009-12-10 15:52:00,2011-11-21 08:26:00,289.23155555555553,728,185.93457142857142,1.4164948453608248,5.661576314613483,0.21263658606649355,-23.9194466403162,565.8878260869566,357.0458623069505,0.08888888888888889,1,90-100%,4,5,5,Champions
15739.0,65,1,449.12,472,8,2011-10-04 13:42:00,2011-10-04 13:42:00,449.12,65,56.14,0.0,0.0,0.0,0.0,449.12,0.0,0.0,1,30-40%,3,1,2,Hibernating
15740.0,48,1,154.88,152,9,2011-10-21 14:29:00,2011-10-21 14:29:00,154.88,48,17.20888888888889,0.0,0.0,0.0,0.0,154.88,0.0,0.0,1,10-20%,4,1,1,Low-Value Customers
15741.0,457,2,208.62,70,11,2010-03-31 11:55:00,2010-09-07 16:21:00,104.31,618,18.965454545454545,14.545454545454545,48.24181513244218,0.29538826922469613,82.32,104.31,58.20903022727659,0.0,1,10-20%,1,2,1,Lost Customers
15742.0,618,1,156.87,51,41,2010-03-30 15:25:00,2010-03-30 15:25:00,156.87,618,3.82609756097561,0.0,0.0,0.0,0.0,156.87,0.0,0.0,1,10-20%,1,1,1,Lost Customers
15743.0,15,4,775.96,214,59,2011-06-08 10:14:00,2011-11-23 17:19:00,193.99,184,13.151864406779662,1.9764705882352942,11.404861610179184,0.15933032147762466,9.680000000000007,258.65333333333336,127.80563380905137,0.0,1,40-50%,5,3,3,Loyal Customers
15744.0,77,1,34.8,120,3,2011-09-23 09:52:00,2011-09-23 09:52:00,34.8,77,11.6,0.0,0.0,0.0,0.0,34.8,0.0,0.0,1,0-10%,3,1,1,Hibernating
15745.0,8,6,1071.24,412,57,2011-04-17 13:04:00,2011-12-01 11:18:00,178.54,235,18.793684210526315,3.515625,20.59819084943727,0.16277405012798088,-45.27600000000001,214.248,219.358646444584,0.3333333333333333,1,50-60%,5,4,3,Champions
15746.0,133,2,182.96,130,28,2011-07-28 15:21:00,2011-07-28 15:27:00,91.48,133,6.534285714285715,0.0,0.0,0.0,0.0,182.96,0.0,0.5,1,10-20%,3,2,1,Hibernating
15747.0,12,10,2497.86,1343,116,2010-01-18 11:21:00,2011-11-27 12:26:00,249.786,690,21.533275862068965,3.1203703703703702,18.755324251240353,0.15795085571295828,24.111499999999996,277.53999999999996,95.249388055777,0.1,1,70-80%,5,5,4,Champions
15748.0,39,3,609.8100000000001,261,34,2010-09-16 16:52:00,2011-10-30 12:51:00,203.27,448,17.93558823529412,11.657142857142857,68.96458718584695,0.1666149022816069,-321.09000000000003,304.90500000000003,227.04491637118858,0.0,1,40-50%,4,3,3,Loyal Customers
15749.0,234,4,21535.9,9014,6,2011-01-11 12:55:00,2011-04-18 13:20:00,5383.975,331,3589.316666666667,6.928571428571429,25.924340465505164,0.25733486164491765,-24460.9,10767.95,17296.46826392602,0.25,1,90-100%,2,3,5,Lost - Big Spenders
15750.0,2,24,6362.6,4259,389,2009-12-01 16:26:00,2011-12-07 12:34:00,265.10833333333335,737,16.35629820051414,1.1328125,9.854156430827745,0.10436670110839844,-10.45846153846154,530.2166666666667,276.22473006045226,0.25,1,90-100%,5,5,5,Champions
